episode,reward,x,y,z,phi,theta,psi
31,-18.0,-0.00546653242261,0.038647042275,0.0,2.91802383366,0.656134333878,0.0
32,-18.0,-0.00512013963953,0.0270771467423,0.0,3.05325990684,0.705858155388,0.0
33,-18.0,-0.00392498530909,0.0214048982379,0.0,3.0520850435,0.630462399067,0.0
34,-18.0,-0.00172666461881,0.0272295361956,0.0,2.93313710988,0.493769824106,0.0
35,-18.0,-0.000419897822738,0.0277892327609,0.0,2.89132860288,0.393177518778,0.0
36,-18.0,-0.0018468314492,0.0195025087542,0.0,3.01697774109,0.38890366597,0.0
37,-18.0,-0.00535397552316,0.0106365128222,0.0,3.20173918728,0.414759433986,0.0
38,-18.0,-0.0036305997171,0.0134802024261,0.0,3.24930012837,0.307092995845,0.0
39,-18.0,0.000491962169442,0.0313199198093,0.0,2.84649871756,0.247348691682,0.0
40,-18.0,0.00125773161048,0.0480251205652,0.0,2.50420562895,0.206415649003,0.0
41,-18.0,0.00175583641836,0.0643755379922,0.0,2.06802524216,0.16036530212,0.0
42,-18.0,0.00385882111373,0.0720437003482,0.0,2.19377878876,0.145264357387,0.0
43,-15.0,0.00253893412848,0.0415415138704,0.0,1.0849348829,0.0178200778015,0.0
44,-15.0,0.00245167394401,0.0410157132026,0.0,0.976625183183,0.00909813811973,0.0
45,-15.0,0.00268092278488,0.0411630227977,0.0,0.887373751413,6.27007501695,0.0
46,-15.0,0.00245575517438,0.0411476113754,0.0,0.769942551691,6.22584759263,0.0
47,-15.0,0.000804018136258,0.0415975600175,0.0,0.682941592023,6.21655268597,0.0
48,-15.0,-0.00355212812507,0.0404158189639,0.0,0.0882767620973,0.140623848256,0.0
49,-15.0,-0.00808410270766,0.0377709584247,0.0,5.95560873143,0.381702752329,0.0
50,-15.0,-0.0114576599262,0.0373758874684,0.0,5.80348477552,0.430524863925,0.0
51,-15.0,-0.0122985497284,0.0376128469536,0.0,5.76557405255,0.43429228211,0.0
52,-15.0,-0.0134109132254,0.0374375623213,0.0,5.66579898592,0.436968578059,0.0
53,-15.0,-0.0142409569036,0.036817709718,0.0,5.56439013727,0.428550319957,0.0
54,-15.0,-0.0155569345254,0.0369683901959,0.0,5.43288099516,0.450017332999,0.0
55,-15.0,-0.0172204877229,0.0375274896027,0.0,5.36719234073,0.49967970271,0.0
56,-15.0,-0.0162240599474,0.0380946371313,0.0,5.30638872215,0.499029776045,0.0
57,-15.0,-0.0138563468422,0.0373203459002,0.0,5.21090718877,0.463374389893,0.0
58,-15.0,-0.0135314707576,0.0384404291356,0.0,5.08502173751,0.468078378073,0.0
59,-18.0,-0.131327977484,0.189370870133,0.0,0.868886861403,0.276156847018,0.0
60,-18.0,-0.148313757199,0.180353980568,0.0,0.826195332806,0.344129756365,0.0
61,-18.0,-0.160460777154,0.178529933945,0.0,0.839136737845,0.402884120059,0.0
62,-15.0,-0.093143836796,0.0968047530749,0.0,1.00661930354,0.641050734058,0.0
63,-15.0,-0.107080812418,0.0862324193434,0.0,1.0357502549,0.796443854977,0.0
64,-15.0,-0.125611315,0.0590716188134,0.0,1.03657377805,1.0898214918,0.0
65,-15.0,-0.135031741497,0.0108553271305,0.0,1.07390518245,1.57680377888,0.0
66,-18.0,-0.0232654341267,0.199930229084,0.0,3.76230712526,2.82095350605,0.0
67,-15.0,0.0577036669239,-0.029997622716,0.0,3.92436932158,4.61964727736,0.0
68,-12.0,0.00145894815762,-0.00523041882049,0.0,3.28448341904,5.83377125422,0.0
69,-12.0,-0.00103802716823,0.00748666698205,0.0,2.90791734661,6.20002232265,0.0
70,-12.0,0.00124040299575,0.0109019428803,0.0,2.67318554792,5.97410110626,0.0
71,-12.0,0.00209021526832,-0.00101739683679,0.0,2.54126244809,4.99305842783,0.0
72,-39.0,-0.793924765364,-0.0633158431741,0.0,0.489034850025,1.22079379094,0.0
73,-30.0,-0.673460969365,0.149430864184,0.0,0.989733900337,1.38343542936,0.0
74,-30.0,-0.662508853131,0.126850321093,0.0,0.385084119948,1.20253263684,0.0
75,-27.0,-0.28750741095,-0.104359108623,0.0,1.23247417165,1.86933469897,0.0
76,-24.0,-0.147781358272,-0.0220753550558,0.0,1.38240220862,2.35774444624,0.0
77,-9.0,-0.0642584135426,0.00362669578032,0.0,0.391531923821,2.36855055279,0.0
78,-9.0,-0.0639813903907,0.00393853914928,0.0,0.368031486125,2.37870843698,0.0
79,-9.0,-0.0632628921636,0.0040150477163,0.0,0.340854655479,2.42041986112,0.0
80,-9.0,-0.0632074812912,0.00464039358619,0.0,0.315389009453,2.39385713056,0.0
81,-9.0,-0.0635157614314,0.0053148896595,0.0,0.293208394893,2.33706670166,0.0
82,-9.0,-0.0632327449076,0.00558412168139,0.0,0.279041300126,2.33683827644,0.0
83,-9.0,-0.0633021080164,0.00633174170032,0.0,0.267948928644,2.29127807859,0.0
84,-9.0,-0.0639223385595,0.00782066377419,0.0,0.253643839889,2.11962159339,0.0
85,-9.0,-0.0639262788356,0.00838415323517,0.0,0.244996440748,2.06223249207,0.0
86,-9.0,-0.0638209642138,0.00885715095879,0.0,0.23706119835,2.01556356002,0.0
87,-9.0,-0.0636264254995,0.00859772243227,0.0,0.231063519903,2.04775064574,0.0
88,-9.0,-0.0633532715751,0.00881174518475,0.0,0.227761501667,2.04063217655,0.0
89,-9.0,-0.0629995026547,0.00849234639296,0.0,0.225150713592,2.10925460997,0.0
90,-9.0,-0.0623994158645,0.00795131138235,0.0,0.220957633922,2.20575827104,0.0
91,-9.0,-0.0616885516238,0.00756127324511,0.0,0.220074679442,2.28514504052,0.0
92,-9.0,-0.0618822037238,0.00783372310924,0.0,0.217588385947,2.2369544302,0.0
93,-9.0,-0.062022698833,0.00842939447348,0.0,0.220801783489,2.1675082404,0.0
94,-9.0,-0.0617555455383,0.00837339674955,0.0,0.220377725262,2.17943442496,0.0
95,-9.0,-0.0600309152908,0.0071953385275,0.0,0.220998170895,2.37454598249,0.0
96,-9.0,-0.0542569267542,0.00513752425399,0.0,0.222045857223,2.80572434086,0.0
97,-9.0,-0.0431069626747,0.00327326905741,0.0,0.221903828682,3.40541265769,0.0
98,-9.0,-0.0295580602125,0.00260631727578,0.0,0.224173245876,4.05437046221,0.0
99,-9.0,-0.0182413539234,0.00299579116865,0.0,0.227479340147,4.65524376404,0.0
100,-27.0,-0.0676414363304,0.716921109692,0.0,2.0202033066,0.485825656816,0.0
101,-24.0,-0.0376036463812,0.520127176409,0.0,1.77521481526,0.361711933415,0.0
102,-24.0,-0.0375424569885,0.522328428459,0.0,1.82108132002,0.344263112264,0.0
103,-24.0,-0.0384694180224,0.535867381046,0.0,1.89737654209,0.319416466509,0.0
104,-24.0,-0.0319472478187,0.532201877562,0.0,1.87515290376,0.24914165343,0.0
105,-24.0,-0.0310793509778,0.534593029806,0.0,1.86404977495,0.21483765451,0.0
106,-24.0,-0.0330327836003,0.528850820078,0.0,1.84444535623,0.200948614459,0.0
107,-24.0,-0.0400513904677,0.528149441712,0.0,1.81859439005,0.218232544123,0.0
108,-24.0,-0.0517256809468,0.522785236358,0.0,1.78370992794,0.261076935557,0.0
109,-24.0,-0.0710700048755,0.516288634704,0.0,1.74206010791,0.344387483379,0.0
110,-24.0,-0.0877725459112,0.514393662979,0.0,1.72179200336,0.41272626215,0.0
111,-24.0,-0.100130232435,0.515798661418,0.0,1.73019171505,0.452846701826,0.0
112,-24.0,-0.113973698422,0.512227546143,0.0,1.71619946057,0.489463289375,0.0
113,-24.0,-0.118714126845,0.505547074867,0.0,1.68614680506,0.485122077308,0.0
114,-24.0,-0.127270603107,0.502147707627,0.0,1.66496198041,0.502797919331,0.0
115,-27.0,-0.210608979741,0.679978284003,0.0,1.85931950081,0.631733231877,0.0
116,-27.0,-0.226472234389,0.664225735691,0.0,1.80112475675,0.683552149106,0.0
117,-27.0,-0.252116102398,0.633141252923,0.0,1.70665343162,0.759158999624,0.0
118,-27.0,-0.278174642616,0.607944273527,0.0,1.6428207281,0.834257083283,0.0
119,-27.0,-0.307439881997,0.578628414374,0.0,1.54569707321,0.915230183827,0.0
120,-27.0,-0.320794073427,0.560950423246,0.0,1.55900698354,0.946920446147,0.0
121,-27.0,-0.339184181615,0.540206979084,0.0,1.56538012446,0.990771430975,0.0
122,-30.0,-0.497330883871,0.675604651181,0.0,1.7189937204,1.17935041638,0.0
123,-30.0,-0.508505449635,0.624356977839,0.0,1.62217061512,1.18660561805,0.0
124,-30.0,-0.545802577681,0.572357265243,0.0,1.44007860162,1.28157046856,0.0
125,-33.0,-0.791658560908,0.638487922758,0.0,1.29389799287,1.55765252931,0.0
126,-33.0,-0.835869810549,0.555219724089,0.0,1.09249449744,1.64009588678,0.0
127,-33.0,-0.858054410123,0.513771247526,0.0,0.999287108444,1.67895943801,0.0
128,-33.0,-0.893460603996,0.47331331143,0.0,0.934270140103,1.71912452262,0.0
129,-33.0,-0.924292553001,0.455767555372,0.0,0.950793034468,1.74542406205,0.0
130,-30.0,-0.697188822253,0.367934502492,0.0,0.939282071252,1.5102224077,0.0
131,-30.0,-0.690406151897,0.3571927368,0.0,0.915599840246,1.49946494025,0.0
132,-30.0,-0.705468441901,0.324389187286,0.0,0.813968555898,1.57213204384,0.0
133,-30.0,-0.736002094235,0.298886590249,0.0,0.751724813589,1.74142699347,0.0
134,-30.0,-0.800172708739,0.245726285763,0.0,0.66014910825,2.16031272796,0.0
135,-27.0,-0.635278167275,0.162971200467,0.0,0.582524771918,2.51387543855,0.0
136,-24.0,-0.456419233447,0.11175288082,0.0,0.51373597046,2.56359326359,0.0
137,-24.0,-0.444387752547,0.112107655264,0.0,0.516444420356,2.42782911664,0.0
138,-27.0,-0.614299883264,0.148271287757,0.0,0.548528858853,2.66290873774,0.0
139,-27.0,-0.5801139441,0.183358267531,0.0,0.587212445605,2.17689229476,0.0
140,-27.0,-0.561394343407,0.202664245732,0.0,0.658404418483,1.97596559622,0.0
141,-27.0,-0.551429351083,0.207220549488,0.0,0.666990250601,1.97112534514,0.0
142,-27.0,-0.527309266917,0.21056263442,0.0,0.63747271937,1.92238583093,0.0
143,-27.0,-0.527427678673,0.204656924592,0.0,0.618648305265,2.09333281702,0.0
144,-27.0,-0.513444603816,0.211055645155,0.0,0.683169085949,2.13785080853,0.0
145,-27.0,-0.506947598459,0.211578059978,0.0,0.742070133654,2.29795433198,0.0
146,-27.0,-0.501140583923,0.20312675057,0.0,0.728210456886,2.65096952386,0.0
147,-24.0,-0.340074043489,0.159169975403,0.0,0.633197254128,2.183347807,0.0
148,-27.0,-0.470395514183,0.213301249948,0.0,0.723346129322,2.81694234979,0.0
149,-27.0,-0.429723238918,0.238749645496,0.0,0.798449166892,2.36661786792,0.0
150,-27.0,-0.412811868265,0.243169008851,0.0,0.819959644364,2.35970548554,0.0
151,-27.0,-0.408833995206,0.226067624087,0.0,0.78883873156,2.54082347012,0.0
152,-27.0,-0.359835391211,0.241126171464,0.0,0.815874574256,2.16445665563,0.0
153,-30.0,-0.451675286325,0.32714649348,0.0,0.920138970233,2.11351235334,0.0
154,-30.0,-0.386700069956,0.354851427191,0.0,0.958181947192,1.72642604257,0.0
155,-30.0,-0.358340466688,0.370901888292,0.0,1.06793681921,2.42367926271,0.0
156,-27.0,-0.233164359692,0.322104658085,0.0,1.1269374971,2.20068591017,0.0
157,-27.0,-0.212338740625,0.366107755366,0.0,1.21582023014,1.8953102311,0.0
158,-6.0,-0.00688873362332,0.00128216941003,0.0,0.103717186162,4.48958272658,0.0
159,-6.0,-0.00697901171748,0.00127377927773,0.0,0.103024114939,4.41272327577,0.0
160,-6.0,-0.00701473816068,0.00126033594309,0.0,0.101592883114,4.38678245604,0.0
161,-6.0,-0.00693961161968,0.00123564334138,0.0,0.0979120160668,4.44060133751,0.0
162,-6.0,-0.00686108907256,0.0012207196164,0.0,0.0959807857168,4.5051448401,0.0
163,-6.0,-0.00678615112995,0.00115401608772,0.0,0.0903177041048,4.58501802568,0.0
164,-6.0,-0.00655450626562,0.00114035321198,0.0,0.0880711684407,4.76545578889,0.0
165,-12.0,0.00629567583997,0.00944204312934,0.0,0.280290670183,0.0696193367808,0.0
166,-9.0,0.000231772769256,0.00622088057724,0.0,0.238404265596,3.32697455226,0.0
167,-12.0,-0.042118528018,0.013874597925,0.0,0.243209146923,2.31380324225,0.0
168,-12.0,-0.0419826475294,0.0136804550542,0.0,0.238071712159,2.32239694631,0.0
169,-12.0,-0.0414778350846,0.0143428654278,0.0,0.24525963685,2.21197708823,0.0
170,-12.0,-0.00395346883864,0.0107015054394,0.0,0.256080583418,0.295485583656,0.0
171,-12.0,-0.00548385261621,0.00939969292349,0.0,0.273867903323,5.88915631315,0.0
172,-12.0,-0.00907053846696,0.00798599603019,0.0,0.327536006307,5.28490575295,0.0
173,-12.0,-0.0146644962831,0.00618248211366,0.0,0.431467972106,4.71768156454,0.0
174,-15.0,-0.00472612389129,0.0343985447311,0.0,0.539237826828,1.07079950924,0.0
175,-15.0,-0.00149072650647,0.03357624166,0.0,0.580497244695,0.27788057587,0.0
176,-15.0,-0.00291315582857,0.0336961254433,0.0,0.565949766721,0.384810439864,0.0
177,-15.0,-0.00579048412245,0.0335533573266,0.0,0.514764343846,0.812116452927,0.0
178,-24.0,-0.173577411964,0.228651894716,0.0,0.882157510782,1.02956770994,0.0
179,-21.0,-0.159967926862,0.131818171072,0.0,0.728836098814,1.36761803519,0.0
180,-15.0,-0.0118243455242,0.02688792138,0.0,0.791983046718,6.12297291634,0.0
181,-15.0,-0.0125517863259,0.0298708722708,0.0,0.857358159386,0.263673884043,0.0
182,-15.0,-0.0142102468424,0.030776602057,0.0,0.929117332134,0.384074443448,0.0
183,-15.0,-0.0151932686383,0.0304724656183,0.0,1.0540742883,0.287233649302,0.0
184,-15.0,-0.0163648296267,0.0282321426919,0.0,1.17921981704,6.12667338746,0.0
185,-18.0,-0.0227897916805,0.0739766514427,0.0,0.877384131193,1.06968302341,0.0
186,-18.0,-0.0216239775622,0.0765776926892,0.0,1.00865498278,1.50653482222,0.0
187,-18.0,-0.0191415494914,0.0763347429095,0.0,0.84929945236,0.922797317081,0.0
188,-18.0,-0.020538597152,0.0756397697114,0.0,0.660116694029,0.943755913047,0.0
189,-18.0,-0.0167134221775,0.0808155075436,0.0,0.655625679323,0.0436923097194,0.0
190,-18.0,-0.0178762825227,0.0827440423493,0.0,0.679540007113,5.5293834982,0.0
191,-18.0,-0.0269046476499,0.0841549293177,0.0,0.705697421156,4.56697890756,0.0
192,-18.0,-0.0280677249827,0.0856928976686,0.0,0.715636475333,4.51591576967,0.0
193,-18.0,-0.0255852470024,0.0862258336174,0.0,0.728609299448,4.87169561144,0.0
194,-18.0,-0.0317994486123,0.0833611238989,0.0,0.819372231749,4.57442306591,0.0
195,-18.0,-0.0413346757185,0.0792529840204,0.0,0.966964084323,4.19695473239,0.0
196,-18.0,-0.0511787092876,0.0778257374166,0.0,1.26874505217,3.65464596382,0.0
197,-18.0,-0.0598227118793,0.0815693736015,0.0,1.64699688221,3.15146969571,0.0
198,-18.0,-0.0683130791971,0.104930454489,0.0,1.89879641214,2.2337943,0.0
199,-18.0,-0.0650217111049,0.119785595258,0.0,1.95783218201,1.73196502975,0.0
200,-18.0,-0.0625028830499,0.127154048755,0.0,2.14838621317,1.58156407018,0.0
201,-18.0,-0.0565210340717,0.137492614274,0.0,2.44766663643,1.34794038236,0.0
202,-18.0,-0.0539330289026,0.140818547237,0.0,2.63402137431,1.28674681003,0.0
203,-18.0,-0.0257282594161,0.144952050134,0.0,2.97166933472,0.223406128655,0.0
204,-18.0,-0.0269685905157,0.142916802683,0.0,2.88336291781,0.188232136402,0.0
205,-18.0,-0.0261484316234,0.141822191804,0.0,2.60486728183,0.253300321689,0.0
206,-18.0,-0.0300932757357,0.14275070805,0.0,2.20480083609,0.490542834075,0.0
207,-18.0,-0.0386517617875,0.138150225058,0.0,2.14787717713,0.407966335332,0.0
208,-18.0,-0.0463766035561,0.136713540748,0.0,2.09119229624,0.473932219776,0.0
209,-18.0,-0.0523906915825,0.134979579495,0.0,1.88827245717,0.559673810093,0.0
210,-18.0,-0.0502953641684,0.139024607031,0.0,1.63257348987,0.461588892357,0.0
211,-18.0,-0.0457827826964,0.148995592994,0.0,1.4315124802,0.268077912957,0.0
212,-18.0,-0.0415336526457,0.157176288285,0.0,1.34857375639,0.120207286883,0.0
213,-18.0,-0.0345372890569,0.166489760111,0.0,1.32328150295,0.0304448285967,0.0
214,-18.0,-0.0349800931772,0.171683986384,0.0,1.30169469501,0.952538521692,0.0
215,-18.0,-0.0343444501656,0.180812632555,0.0,1.38661053348,0.0237733550372,0.0
216,-18.0,-0.0365429388542,0.188330218873,0.0,1.4957910176,0.0851497530456,0.0
217,-18.0,-0.0419056342449,0.188476655695,0.0,1.56320150373,0.203907328714,0.0
218,-18.0,-0.049495732601,0.189006093884,0.0,1.62877379443,0.474262492011,0.0
219,-18.0,-0.0556218942929,0.186772871025,0.0,1.58014740916,0.690027678522,0.0
220,-18.0,-0.0552813299835,0.191455445389,0.0,1.53669042414,0.752448658213,0.0
221,-15.0,-0.0155991656669,0.121481948932,0.0,1.08265075736,0.172845278955,0.0
222,-15.0,-0.0140347547825,0.125431370821,0.0,1.04002610436,0.143651120347,0.0
223,-15.0,-0.0130807910385,0.127799531244,0.0,1.06388534173,0.209296703726,0.0
224,-15.0,-0.0132033447916,0.128285632259,0.0,1.09899221745,0.34508879379,0.0
225,-15.0,-0.0128039817969,0.126442240705,0.0,1.1102908826,0.310805840328,0.0
226,-15.0,-0.0133698222042,0.125453958333,0.0,1.12566822391,0.243864818942,0.0
227,-15.0,-0.0141763535317,0.124706111342,0.0,1.17462819075,0.286774240326,0.0
228,-15.0,-0.0132446979886,0.127347001882,0.0,1.24729464019,0.371683829271,0.0
229,-15.0,-0.0106419325428,0.130787918005,0.0,1.25737172692,0.391045686998,0.0
230,-12.0,-0.00714418270014,0.0665258554243,0.0,0.9323648829,6.19393942446,0.0
231,-12.0,-0.00713369413111,0.0679923033824,0.0,0.828604360317,0.132593837909,0.0
232,-12.0,-0.00661017714723,0.0703034369561,0.0,0.853788316792,0.116076202609,0.0
233,-12.0,-0.00541839080051,0.0743109182291,0.0,0.906509224282,0.0987019339733,0.0
234,-12.0,-0.00527414285479,0.0765926723874,0.0,0.984948620449,0.229910281023,0.0
235,-12.0,-0.004733632767,0.0800239551927,0.0,1.03118635962,0.354351411137,0.0
236,-9.0,-0.0020898883849,0.0331823338433,0.0,0.819842748676,6.25366717584,0.0
237,-9.0,-0.00192432587688,0.0337457556094,0.0,0.83655198158,6.25245980739,0.0
238,-9.0,-0.00188850017287,0.0348246220499,0.0,0.864280312675,6.25298130844,0.0
239,-9.0,-0.0018061733192,0.0352180644477,0.0,0.870458917269,6.25210198766,0.0
240,-9.0,-0.00178878421733,0.0359124860708,0.0,0.887835038348,6.25177596793,0.0
241,-9.0,-0.00173201522207,0.0365912036824,0.0,0.902119288222,6.25093883994,0.0
242,-9.0,-0.00189435911571,0.036915011489,0.0,0.903614936832,6.25186302016,0.0
243,-9.0,-0.00182616790609,0.0372273316942,0.0,0.908488311143,6.25119230856,0.0
244,-9.0,-0.00172087682165,0.036967394282,0.0,0.90487410009,6.25051308922,0.0
245,-9.0,-0.00163957764481,0.0376119530948,0.0,0.914449017383,6.24919126287,0.0
246,-9.0,-0.00169216778039,0.0376800500495,0.0,0.913104871764,6.24969101335,0.0
247,-9.0,-0.00152542766228,0.0382556829334,0.0,0.922400543908,6.24782754197,0.0
248,-9.0,-0.00147195021367,0.0385545000361,0.0,0.924516407626,6.24688932439,0.0
249,-9.0,-0.00141480011366,0.0389184773756,0.0,0.925521489407,6.24578064525,0.0
250,-9.0,-0.00145136700143,0.0389488954703,0.0,0.922906205259,6.24535763199,0.0
251,-6.0,-0.000636903508151,0.0108814313438,0.0,0.604052116146,0.00392027400886,0.0
252,-6.0,-0.000619730215399,0.011042831281,0.0,0.612594241666,0.00269898575861,0.0
253,-6.0,-0.000565017624504,0.0110916087606,0.0,0.613135743373,0.000697262419002,0.0
254,-6.0,-0.000568719197749,0.0111516030615,0.0,0.613348334598,0.000506531893685,0.0
255,-6.0,-0.000542080068054,0.0112849590781,0.0,0.62083687848,6.28230832721,0.0
256,-6.0,-0.000530840047332,0.011389297563,0.0,0.621817622535,6.28175457947,0.0
257,-6.0,-0.000514397807615,0.0114125935448,0.0,0.624336855066,6.2808793136,0.0
258,-6.0,-0.000477506157177,0.0114510286365,0.0,0.63001993068,6.2799051541,0.0
259,-6.0,-0.000455549042559,0.0113968867499,0.0,0.627640306779,6.2788797354,0.0
260,-6.0,-0.000428399591417,0.0112787055495,0.0,0.626172801186,6.2788024219,0.0
261,-6.0,-0.000396632209281,0.0113190661497,0.0,0.63342943444,6.27800389485,0.0
262,-6.0,-0.000375461591417,0.0112270032616,0.0,0.630801880137,6.27785632339,0.0
263,-6.0,-0.000352773810101,0.0111057885699,0.0,0.625116600064,6.27717871336,0.0
264,-6.0,-0.000335488767943,0.0110781568121,0.0,0.6233770527,6.27711141517,0.0
265,-6.0,-0.000315320090249,0.0109417288413,0.0,0.615714849322,6.27641560876,0.0
266,-6.0,-0.000312091956664,0.0108191671519,0.0,0.614191478831,6.27674087596,0.0
267,-6.0,-0.000301984686443,0.0106882973628,0.0,0.610346019195,6.27638138214,0.0
268,-6.0,-0.000307145994885,0.010538932406,0.0,0.60464607195,6.2766341078,0.0
269,-6.0,-0.000311263439912,0.0104285930171,0.0,0.601532394507,6.27674934963,0.0
270,-6.0,-0.000306628801413,0.010224338231,0.0,0.596215877948,6.27670390064,0.0
271,-6.0,-0.00030670813029,0.00998366536379,0.0,0.585002996165,6.27689081127,0.0
272,-6.0,-0.000305034675411,0.00994703380925,0.0,0.585130569525,6.27695966297,0.0
273,-6.0,-0.000310875768166,0.0098424874744,0.0,0.579870480364,6.27742094615,0.0
274,-6.0,-0.000328135776961,0.00972283177341,0.0,0.57450056371,6.27800187016,0.0
275,-6.0,-0.00031136639586,0.00960057991952,0.0,0.571220627882,6.27746466755,0.0
276,-6.0,-0.000319628500493,0.00942131023028,0.0,0.558916965823,6.2779488288,0.0
277,-6.0,-0.000315088348972,0.00951729867613,0.0,0.565992587589,6.27755862209,0.0
278,-6.0,-0.00030870683643,0.00960181947838,0.0,0.573136138767,6.27746610492,0.0
279,-6.0,-0.000305556675942,0.00958285386459,0.0,0.571661288536,6.27722107792,0.0
280,-6.0,-0.000291995128892,0.00959982233008,0.0,0.575002071661,6.27661986792,0.0
281,-6.0,-0.000293450701989,0.00981343067786,0.0,0.586005490183,6.27665974337,0.0
282,-3.0,-4.04425214856e-05,0.000847428578303,0.0,0.277937130835,0.00778267930681,0.0
283,-3.0,-3.78936592944e-05,0.000847253412075,0.0,0.277913447895,0.00714623355257,0.0
284,-3.0,-4.01146471562e-05,0.000858551622733,0.0,0.281410768059,0.00769832730562,0.0
285,-3.0,-3.74310592851e-05,0.000852240645409,0.0,0.279792269686,0.00704117875324,0.0
286,-3.0,-3.78139962848e-05,0.000858540244312,0.0,0.28162659312,0.0071308877967,0.0
287,-3.0,-3.52706525086e-05,0.000864325328608,0.0,0.283796150063,0.00650969911938,0.0
288,-3.0,-3.19970966699e-05,0.00087140447397,0.0,0.286111558001,0.00570508724748,0.0
289,-3.0,-3.31647869182e-05,0.000869121147523,0.0,0.285597057289,0.00599799296826,0.0
290,-3.0,-3.21031393245e-05,0.000873696318226,0.0,0.287380405023,0.00574635520446,0.0
291,-3.0,-3.16252512716e-05,0.000871709789174,0.0,0.287021174103,0.00563673431207,0.0
292,-3.0,-3.12798602682e-05,0.000878708794911,0.0,0.289188753095,0.00555026392515,0.0
293,-3.0,-2.90105516818e-05,0.000875822614189,0.0,0.288470805614,0.00500193562501,0.0
294,-3.0,-2.79996425627e-05,0.000882103086666,0.0,0.290519083787,0.00475802952132,0.0
295,-3.0,-2.68438661805e-05,0.000901620316847,0.0,0.296561057699,0.00447516973463,0.0
296,-3.0,-2.64846376498e-05,0.000891272959755,0.0,0.293878570862,0.00440272754705,0.0
297,-3.0,-2.41245899964e-05,0.000892364128878,0.0,0.294352878751,0.00384150428507,0.0
298,-3.0,-2.42772334043e-05,0.00089180721318,0.0,0.294312804593,0.0038805451313,0.0
299,-3.0,-2.35324888778e-05,0.00089745799022,0.0,0.296252552705,0.0037064638274,0.0
300,-3.0,-2.33408210965e-05,0.000905134127379,0.0,0.298504346395,0.00365721244175,0.0
301,-3.0,-2.33028517011e-05,0.000911269564523,0.0,0.300693667152,0.00365253275389,0.0
302,-3.0,-1.99117645133e-05,0.000902142413784,0.0,0.297808865956,0.00286070712613,0.0
303,-3.0,-2.07225743398e-05,0.000914847050485,0.0,0.301849102141,0.00304795540158,0.0
304,-3.0,-1.98140499674e-05,0.000913513993702,0.0,0.301277636779,0.00283550300612,0.0
305,-3.0,-1.89277006307e-05,0.00092214572066,0.0,0.304321286694,0.0026362348996,0.0
306,-3.0,-1.78319217912e-05,0.000929080703113,0.0,0.306847224488,0.00239088430543,0.0
